code_name,smiles,YSI,HOMO-LUMO gap,HOMO,LUMO,IP,EA,Dipole module,Total charge,Global SASA,G solv. in H2O,G of H-bonds H2O,Fermi-level,Total polariz. alpha,Total FOD,Hardness,Softness,Electronegativity,Electrophil. idx,Nucleophilicity idx,Second IP,Second EA,S0-T1 gap,MolLogP
619,CC1CCC(C(C)C)CC1,91.985,14.5996,-10.9777,3.6219,8.3306,-8.6495,0.0708,0,349.2515,-0.4433,-0.3425,-4.7278,116.5732,0.0,16.9801,0.0589,-0.1595,0.0008,5.0865,12.7212,-3.5512,284.9902,3.4687000000000032
620,C=C1CCC2(C(C)C)CC12,203.716,11.6974,-9.2699,2.4275,8.0124,-3.0198,0.9239,0,336.5267,-0.8512000000000001,-0.3897,-7.6687,110.4791,0.0163,11.0321,0.0906,2.4963,0.2824,1.9981,12.8958,0.3473,114.6995,2.9987000000000013
621,CC1CCC2(C(C)C)CC12,144.456,13.8674,-10.1994,3.6679,8.2157,-6.5006,0.1987,0,337.2386,-0.496,-0.348,-5.9274,111.2774,0.0002,14.7163,0.0679,0.8575,0.025,3.5754,12.9697,-2.5674,210.7071,3.078600000000001
622,CC1CCC(C)(C(C)C)C1,104.871,14.3828,-11.0512,3.3316,8.4854,-8.520199999999999,0.0608,0,342.3864,-0.4491,-0.3546,-4.9512,116.4722,0.0,17.0055,0.0588,-0.0174,0.0,4.7433,12.8954,-3.6423,282.3424,3.4687000000000032
623,CC1=CCC2CC1C2(C)C,207.124,11.862,-9.2947,2.5673,7.9154,-3.172,0.373,0,324.9309,-0.5823,-0.3904,-7.5436,110.4637,0.0162,11.0874,0.0902,2.3717,0.2537,2.0954,12.8716,-0.0894,114.3172,2.9987000000000013
624,C=C1CC[C@H]2C[C@@H]1C2(C)C,136.906,12.1101,-9.5213,2.5888,8.0634,-3.2034,0.7442000000000001,0,320.8811,-0.6278,-0.3416,-7.7209,110.514,0.0148,11.2668,0.0888,2.43,0.262,2.0465,12.9541,-0.3308,118.3061,2.9987000000000013
625,CC1CCC2CC1C2(C)C,109.663,13.6588,-10.296,3.3628,8.1908,-8.3004,0.1175,0,325.8149,-0.397,-0.3171,-4.8896,111.2866,0.0,16.4912,0.0606,-0.0548,0.0001,4.9826,12.882,-3.6111,264.0667,3.078600000000001
626,CC1=CCC2C(C1)C2(C)C,248.498,12.1498,-9.2152,2.9346,7.7437,-3.3945,0.3802,0,333.4811,-0.7133,-0.4172,-7.4898,110.466,0.0147,11.1382,0.0898,2.1746,0.2123,2.2645,12.53,-0.1544,119.0274,2.9987000000000013
627,CC1CCC2C(C1)C2(C)C,144.084,13.1836,-9.9813,3.2023,8.0075,-6.39,0.173,0,336.711,-0.4994,-0.3462,-5.868,111.3262,0.0002,14.3975,0.0694,0.8088000000000001,0.0227,3.7046,12.6598,-2.286,206.7014,3.078600000000001
628,CC1CCCC(C)(C)CC1,99.086,14.5337,-11.1471,3.3866,8.473700000000001,-8.5826,0.0604,0,339.111,-0.3952,-0.329,-4.8289,116.5433,0.0,17.0563,0.0586,-0.0545,0.0001,4.8137,12.9296,-3.5006,286.9168,3.612800000000002
629,CC1CCCCC(C)CC1,84.741,14.4789,-11.0914,3.3875,8.2587,-8.6083,0.0621,0,340.2902,-0.3908,-0.3108,-4.7056,116.6137,0.0,16.867,0.0593,-0.1748,0.0009,5.1627,12.7018,-3.4654,284.1948,3.612800000000002
630,CC12CCC(CC1)C(C)(C)O2,110.962,12.9808,-9.6766,3.3042,7.9554,-7.679,1.5598,0,333.1206,-1.8601,-0.5678000000000001,-4.927,116.0435,0.0,15.6344,0.064,0.1382,0.0006,4.7735,12.9008,-2.885,242.0345,2.7441000000000013
631,CC(C)C12CCC(C)(CC1)O2,104.569,14.121,-10.3444,3.7766,8.5016,-7.5594,1.4726,0,343.9794,-1.9555,-0.6155,-5.2866,115.9226,0.0,16.0609,0.0623,0.4711,0.0069,3.9899,13.0528,-2.9091,253.6002,2.7441000000000013
632,C=C(C)[C@H]1CC=C(C)C(=O)C1,126.424,10.0621,-9.777,0.2851,8.1784,-0.4404,3.663,0,344.8389,-5.7599,-1.2156,-8.9253,116.2838,0.1585,8.6188,0.116,3.869,0.8688,1.1878,12.9144,3.7961,74.2766,2.4879
633,C=C(C)[C@@H]1CC=C(C)C(=O)C1,127.687,10.0605,-9.7759,0.2847,8.1783,-0.4405,3.6626,0,344.6879,-5.7623,-1.215,-8.9253,116.2838,0.1585,8.6188,0.116,3.8689,0.8687,1.1879,12.9144,3.796,74.2768,2.4879
634,C=CC(=C)CCC=C(C)C,103.6,10.1085,-9.0575,1.051,7.7064,-1.2709,0.6669,0,352.0453,-1.0648,-0.4715,-8.3226,119.3971,0.0828,8.9773,0.1114,3.2178,0.5768,1.5047,12.4653,3.2113,85.3435,3.475000000000002
635,C=CC(C)=CCC=C(C)C,213.625,9.7796,-8.8002,0.9793,7.5602,-1.2118,0.7089000000000001,0,368.9067,-1.3172,-0.5235000000000001,-8.1803,119.3372,0.0818,8.772,0.114,3.1742,0.5743,1.5226000000000002,12.2296,3.4024,83.022,3.475000000000002
636,C=CC(C)CCC=C(C)C,110.9,11.626,-9.2032,2.4228,7.809,-2.1758,0.6355000000000001,0,376.6298,-1.0138,-0.4976,-7.7544,120.137,0.0233,9.9848,0.1002,2.8166,0.3973,1.7688,12.3738,2.3429,116.0228,3.554900000000002
637,CC(C)=CCCC(C)=CC=O,91.8,9.5811,-9.3886,0.1925,7.9435,-0.4664,3.7598,0,351.2021,-6.1994,-1.1364,-8.8733,121.6032,0.1864,8.41,0.119,3.7385,0.8315,1.2323,12.6786,3.6711,73.2307,2.878000000000001
638,CC(C)=CCCC(C)=CCO,103.7,11.2496,-9.1376,2.112,7.6642,-2.0777,1.7328,0,371.0542,-6.1391,-3.8182,-7.7642,124.6257,0.0282,9.7419,0.1027,2.7932,0.4007,1.7821,12.226,2.361,109.4616,2.671400000000001
639,CC(C)=CCCC(C)CC=O,85.6,10.7663,-9.3378,1.4285,7.9861,-1.3022,3.0141,0,374.3552,-3.6223,-1.013,-8.6794,122.4672,0.088,9.2883,0.1077,3.342,0.6015,1.448,12.4764,2.8886000000000003,96.0549,2.9579000000000013
640,Cc1ccc(C(C)C)cc1O,193.1,10.9572,-9.0841,1.8731,7.962,-2.005,1.5527000000000002,0,351.9333,-5.2345,-3.234,-7.9384,118.7385,0.0425,9.967,0.1003,2.9785,0.4451,1.6655,12.7881,1.8681,102.9275,2.824020000000001
641,C=CC(C)(O)CCC=C(C)C,98.0,11.5303,-9.1796,2.3507,7.7183,-2.1376,1.5409000000000002,0,376.7676,-4.6287,-2.5424,-7.7928,124.5813,0.0285,9.8558,0.1015,2.7903,0.3952,1.7855,12.2658,2.3332,114.6557,2.6698000000000013
642,C=CC(C)(C)O,25.0,12.5416,-10.0481,2.4935,9.0625,-3.2844,1.8067,0,258.5657,-4.5879,-2.8125,-8.2122,67.1301,0.0114,12.3469,0.081,2.8891,0.3383,1.7295,14.8348,-1.2927,125.6064,0.9433
643,C=CCNC,25.3,11.664,-9.2003,2.4637,8.3436,-3.3215,1.3969,0,245.0926,-1.805,-0.7715000000000001,-7.6023,60.4505,0.0328,11.6652,0.0857,2.511,0.2704,1.9805,14.4388,-1.3426,121.2616,0.3918
644,CC/C=C/CC(=O)OC,45.3,11.8523,-9.7898,2.0624,8.6013,-1.7971,2.0635,0,341.071,-5.2098,-1.5233,-8.4644,92.3367,0.0288,10.3984,0.0962,3.4021,0.5567,1.4434,13.4587,1.8438,111.3406,1.5157
645,CCC=C(C)C(=O)OC,42.0,10.8247,-10.0534,0.7713,8.7169,-0.9396,2.1359,0,328.5649,-6.2201,-1.4388,-8.981,92.2315,0.0692,9.6565,0.1036,3.8886,0.7831,1.2157,13.5469,2.3202,90.5307,1.5157
646,C=CCCC(=O)OCC,41.2,12.4716,-9.9928,2.4788,8.8353,-1.8601,2.1343,0,329.8551,-5.3532,-1.3752,-8.5616,92.2458,0.0232,10.6954,0.0935,3.4876,0.5692,1.4091,13.6126,1.8723,120.1717,1.5157
647,CCOC(=O)C=C(C)C,39.5,10.8766,-10.067,0.8096,8.7421,-0.9239,2.0867,0,329.0533,-7.1399,-1.5428000000000002,-8.9385,92.0603,0.0679,9.666,0.1035,3.9091,0.7905000000000001,1.2079,13.537,2.4072,91.6446,1.5157
648,C=CCCCC(=O)OC,39.2,12.3167,-10.0251,2.2916,8.8643,-1.8214,1.9834,0,313.5054,-5.4559,-1.3747,-8.5291,92.3263,0.0245,10.6857,0.0936,3.5214,0.5805,1.3931,13.9079,1.8944,118.5316,1.5157
649,C/C=C/CC(=O)OC,38.8,12.0969,-9.6978,2.3991,8.7083,-1.9652,2.0051,0,310.073,-5.3314,-1.5599,-8.4283,80.6429,0.0268,10.6735,0.0937,3.3715,0.5325,1.4629,13.8458,1.6216,115.3677,1.1256
650,C/C=C(/C)C(=O)OC,38.0,10.857,-9.9825,0.8745,8.8177,-0.9516,1.881,0,296.6969,-6.1418,-1.474,-8.9923,80.553,0.071,9.7693,0.1024,3.9331,0.7918000000000001,1.2017,13.9746,2.2251,89.7864,1.1256
651,C=C(C)C(=O)OCCC,37.1,11.1901,-10.398,0.7921,8.9633,-0.9407,2.1966,0,326.9436,-5.8793,-1.3523,-9.1763,92.243,0.0638,9.904,0.101,4.0113,0.8123,1.1767,13.6541,1.9962,93.4868,1.5157
652,COC(=O)C=C(C)C,36.4,10.8695,-10.0706,0.7988000000000001,8.919,-0.9014,2.2082,0,299.5593,-6.9905,-1.6082,-8.9913,80.4845,0.0664,9.8204,0.1019,4.0088,0.8182,1.1752,14.099,2.3827,91.6821,1.1256
653,CCC/C=C/C(=O)OC,35.9,11.1429,-10.5458,0.5971000000000001,8.9506,-0.8412000000000001,2.2478,0,336.8487,-6.1457,-1.4918,-9.1887,92.3322,0.0646,9.7918,0.1021,4.0546,0.8395,1.1579,13.5456,2.2759,94.1717,1.5157
654,C/C=C(\C)C(=O)OCC,34.0,10.9512,-9.9749,0.9763,8.7373,-1.0393,2.2621,0,328.8811,-6.9801,-1.4976,-8.9457,92.1348,0.0627,9.7766,0.1023,3.849,0.7577,1.2343,13.4588,2.1741,92.6073,1.5157
655,CC/C=C/C(=O)OC,33.6,11.164,-10.513,0.651,9.1384,-0.8692000000000001,2.2744,0,309.0941,-6.2117,-1.5114,-9.1914,80.6696,0.0606,10.0076,0.0999,4.1346,0.8542000000000001,1.1361,14.0439,2.1908,94.6834,1.1256
656,C=CCCC(=O)OC,33.3,12.427,-10.0049,2.4221,9.0465,-1.8035,2.0569,0,302.29,-5.1949,-1.4466,-8.6296,80.6841,0.0233,10.85,0.0922,3.6215,0.605,1.3526,14.2496,1.8806,119.6746,1.1256
657,C/C=C/C(=O)OCC,30.3,11.212,-10.4527,0.7592,9.1237,-0.919,2.2213,0,309.6053,-6.8181,-1.5817,-9.1508,80.5695,0.0598,10.0427,0.0996,4.1023,0.8379000000000001,1.1483,14.0418,2.1059,95.0921,1.1256
658,C=CC(=O)OCCC,30.0,11.2701,-10.6737,0.5965,9.2016,-0.8297,2.0612,0,304.1441,-5.5924,-1.4116,-9.3658,80.7057,0.0654,10.0313,0.0997,4.1859,0.8734000000000001,1.1194,14.0815,1.8726,94.5841,1.1256
659,C=C(C)C(=O)OC,29.0,11.1788,-10.3891,0.7897000000000001,9.4313,-0.9133,2.1868,0,271.3989,-5.7848,-1.4908,-9.2547,69.0079,0.0595,10.3447,0.0966,4.259,0.8768,1.1039,14.9739,1.9384,93.4868,0.7355
660,C/C=C/C(=O)OC,27.3,11.1976,-10.4564,0.7412000000000001,9.38,-0.8868,2.27,0,279.555,-6.6029,-1.6366,-9.2145,68.9987,0.0579,10.2668,0.0974,4.2466,0.8783000000000001,1.1058,14.7624,2.0877,95.1705,0.7355
661,C=C(C)C(=O)OCC,25.4,11.1903,-10.3832,0.8071,9.1723,-0.945,2.2127,0,301.1507,-5.9697,-1.4266,-9.1889,80.5798,0.0612,10.1174,0.0988,4.1137,0.8363,1.1463,14.2031,1.96,93.44,1.1256
662,C=CC(=O)OCC,22.0,11.2687,-10.6572,0.6114,9.4711,-0.8336,2.0712,0,277.0123,-5.6393,-1.4813,-9.3801,69.0461,0.061,10.3047,0.0971,4.3188,0.905,1.0838,14.7271,1.8352,94.6089,0.735499999999999
663,C=CC(=O)OC,19.4,11.2822,-10.686,0.5962000000000001,9.8397,-0.7994,2.0623,0,246.883,-5.4663,-1.545,-9.45,57.4792,0.0579,10.6391,0.094,4.5201,0.9602,1.0319,15.6918,1.8123,94.8718,0.345399999999999
