Name,YSI,HOMO,IP,Dipole module,G of H-bonds H2O,Total FOD,ALogP,AATS0m,AATS4e,AATS5e,AATS6e,AATS5p,AATS8p,AATS4i,AATS7i,AATS3s,AATS5s,ATSC4c,ATSC5c,ATSC6c,ATSC1m,ATSC1v,ATSC3e,ATSC4p,ATSC6p,ATSC3i,ATSC5i,ATSC7i,ATSC8i,ATSC1s,ATSC2s,ATSC3s,ATSC4s,ATSC5s,ATSC7s,AATSC3c,AATSC4c,AATSC6c,AATSC1e,AATSC3e,AATSC4e,AATSC0i,AATSC7i,AATSC0s,AATSC3s,AATSC4s,AATSC5s,AATSC7s,AATSC8s,MATS1c,MATS2c,MATS4c,MATS5c,MATS6c,MATS3v,MATS1e,MATS7e,MATS8e,MATS1p,MATS6p,MATS8i,MATS1s,MATS2s,MATS3s,MATS5s,GATS1c,GATS2c,GATS3c,GATS4c,GATS5c,GATS6c,GATS7c,GATS8c,GATS2m,GATS3m,GATS4m,GATS5m,GATS6m,GATS1e,GATS2i,GATS3i,GATS4i,GATS5i,GATS7i,VE2_DzZ,VE3_DzZ,VE2_Dzp,VR1_Dzp,VR3_Dzp,VE2_Dzs,VE3_Dzs,VR2_Dzs,BCUTw-1h,BCUTc-1l,BCUTc-1h,BCUTp-1l,nBondsD,SpMax1_Bhm,SpMin6_Bhm,SpMin7_Bhm,SpMin8_Bhm,SpMin7_Bhp,SpMin4_Bhi,SpMin6_Bhi,SpMin7_Bhi,SpMax2_Bhs,SpMax3_Bhs,SpMin1_Bhs,SpMin5_Bhs,SpMin6_Bhs,SpMin8_Bhs,C1SP2,C3SP2,C1SP3,SCH-7,SC-5,VPC-5,ASP-2,ASP-3,ASP-4,ASP-5,ASP-6,ASP-7,AVP-3,AVP-4,AVP-5,AVP-6,VE2_Dt,VR2_Dt,VR3_Dt,nHAvin,nsCH3,SHCsats,SHCsatu,SssCH2,SaasC,minwHBa,minHother,mindssC,minaasC,minssssC,maxHBa,maxwHBa,maxHCsats,maxsCH3,maxssCH2,maxdsCH,maxsssCH,hmax,hmin,gmin,ETA_Shape_Y,ETA_BetaP_s,ETA_BetaP_ns_d,ETA_EtaP_F_L,ETA_Eta_B_RC,IC1,BIC2,MIC0,MIC5,nAtomLC,nAtomLAC,MDEC-11,MDEC-12,MDEC-13,MDEC-22,MDEC-33,MLFER_BH,MLFER_S,TPC,piPC7,R_TpiPCTPC,PetitjeanNumber,nFRing,nF12Ring,n6HeteroRing,RotBtFrac,LipinskiFailures,GGI2,GGI3,GGI4,GGI5,GGI7,GGI8,JGI1,JGI2,JGI3,JGI4,JGI5,JGI6,JGI10,VE2_D,VE3_D,VR2_D,TWC,SRW9,WTPT-2,WTPT-3,WPATH,Set
M14,98.8,-8.7186,8.1422,0.3793,-0.2456,0.0759,1.4468,62.40808843,6.895872,6.718464,0.0,0.444612905,0.0,170.7864946,0.0,1.7,1.0,0.000177,0.010900741,0.0,2.77e-13,1.85e-13,-0.02178,-0.123235627,0.0,-5.020634102,5.020634102,0.0,0.0,0.321428571,-1.153061224,-0.959183673,-0.204081633,0.637755102,0.0,-0.000364,9.85e-06,0.0,8.95e-17,-0.000726,-0.000161,1.33883576,0.0,0.193877551,-0.031972789,-0.011337868,0.12755102,0.0,0.0,0.000444,-0.294093919,0.003236337,0.71648637,0.0,-0.125,1.54e-14,0.0,0.0,-4.83e-17,0.0,0.0,0.118421053,-0.247807018,-0.164912281,0.657894737,1.022176466,1.254065288,1.020847089,0.855690726,0.112823359,0.0,0.0,0.0,1.263888889,1.011111111,0.842592593,0.0,0.0,1.083333333,1.263888889,1.011111111,0.842592593,0.0,0.0,1.39e-16,-20.83313853,1.39e-16,15.17051117,1.631612093,0.022603623,-1.19873136,7.901495676,12.1000824,-0.165972987,0.034125784,6.654,2,3.652770264,0.219176207,0.083923071,0.083923071,0.399277246,0.245578961,0.777716454,1.207644823,2.848492662,2.684878755,1.847451661,0.082038308,0.208083163,0.545454545,0,0,0,0.0,0.0,0.0,0.353553391,0.25,0.176776695,0.125,0.0,0.0,0.147212773,0.09033917,0.055555556,0.0,1.85e-17,666667.3333,9.121083551,0,0,0.667361111,0.667361111,2.465277778,0.0,2.086805556,0.359722222,0.0,0.0,0.0,0.0,2.180555556,0.333680556,0.0,1.232638889,2.180555556,0.0,0.406597222,0.333680556,1.232638889,0.0,0.5,0.0,0.21126,0.0,2.235926351,0.630410159,6.75154531,15.76663106,0,0,0.0,0.0,0.0,9.125465128,0.0,0.115,0.477,36,0.0,2.027777778,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2e-16,-20.91899904,3.737365471,65.63782292,0.0,1.96875,0.0,27,Validation
M15,90.3,-9.962,8.0059,0.3332,-0.4733,0.0127,-1.2896,48.76541633,6.967826667,6.965500533,6.96254,0.948823767,0.918691582,165.7556268,166.431705,1.43956044,1.446666667,0.001215078,9.05e-05,9.71e-07,-53.80711511,-100.0566282,-0.005270222,-3.55e-15,-3.55e-15,-1.214869486,9.61e-14,8.9e-14,9.08e-14,-0.368248457,-1.66087963,-0.044945988,0.023148148,-0.02025463,-0.107060185,1.84e-05,1.45e-05,1.47e-08,-0.000301,-5.79e-05,-5.13e-18,1.214869486,1.56e-15,0.17341821,-0.000494,0.000276,-0.00027,-0.001878249,-0.003134645,-0.111228237,-0.258688053,0.007397644,0.000617,7.52e-06,-0.010989011,-0.057142857,-1.48e-15,-1.76e-15,-0.057142857,-2.41e-16,1.56e-15,-0.060670586,-0.145110729,-0.002848097,-0.001557286,1.471534648,1.299647205,0.831017471,0.843519281,0.867370247,0.890877515,0.921202472,0.963274682,1.425189394,0.961538462,0.9375,0.933333333,0.928030303,1.5,1.425189394,0.961538462,0.9375,0.933333333,0.921052632,0.002657671,-4.134478202,0.002657671,68.6026667,5.073997689,0.005082293,-3.356503377,5.695195812,12.11019763,-0.170693323,0.049711054,5.116521377,1,3.534437823,1.089040798,0.898966626,0.742936157,0.690697481,1.103252474,0.513289088,0.227771601,3.491532996,3.32228716,1.869914734,1.01167913,0.780480944,0.397364031,1,0,1,0.0,0.0,0.0,0.382842712,0.273011865,0.195082521,0.139793342,0.100592232,0.072855339,0.251311298,0.177819826,0.125842977,0.089083768,0.0,5.727192634,5.076158542,0,1,2.218252208,0.290277778,12.48818398,0.0,2.024883866,0.310491952,0.0,0.0,0.0,0.0,3.718992735,0.290277778,2.267939421,1.446358418,2.024883866,0.0,0.37125584,0.203802227,1.203333333,0.0,0.45833,0.0,0.04707,-0.00021,1.808992963,0.525757882,6.73287657,16.30019678,12,12,0.090909091,4.416250426,0.0,15.15959565,0.0,0.108,0.167,77,1.945910149,1.12987013,0.454545455,0,0,0,0.909090909,1,0.222222222,0.125,0.08,0.055555556,0.03125,0.024691358,0.045454545,0.022222222,0.013888889,0.01,0.007936508,0.006802721,0.008264463,0.0,0.0,5.727192634,80.23693111,0.0,1.90238289,0.0,286,Validation
M16,89.3,-9.2644,8.1993,0.6165,-0.419,0.0119,3.1124,48.76541633,6.870128333,7.117632,6.718464,1.11354431,0.0,173.450064,0.0,2.102040816,2.0,0.038695793,-0.046791997,0.035228717,-53.80711511,-100.0566282,-0.179187556,5.032121424,6.038545709,-41.30556253,-43.73530151,0.0,0.0,-2.582766686,5.137948495,-8.272268036,6.360243056,-7.384982639,0.0,-0.001254055,0.000537,0.000652,-0.000458,-0.003656889,0.001646944,1.214869486,0.0,0.188066647,-0.168821797,0.088336709,-0.205138407,0.0,0.0,-0.154020659,0.295845097,0.327058518,-0.790975967,0.397006195,-0.693877551,-0.086956522,0.0,0.0,-0.086956522,0.5,0.0,-0.597097919,0.6504721,-0.897670049,-1.09077505,1.49548127,0.81484193,2.233681592,0.507327567,1.699828658,0.003865837,0.0,0.0,0.872767857,1.93622449,0.44921875,2.15625,0.0,1.5,0.872767857,1.93622449,0.44921875,2.15625,0.0,0.000166,-5.297626823,0.000166,24.98845439,2.574731115,0.012558623,-1.838324964,2.912668828,12.11011416,-0.149585895,0.073619716,6.0926875,1,3.636381628,0.86910009,0.083923071,0.083923071,0.399277246,0.631337262,0.305274178,1.097028706,3.227818486,2.557155175,1.874452504,0.948216627,0.599403529,0.536312849,0,1,5,0.0,0.0,1.443375673,0.415863117,0.204124145,0.204124145,0.0,0.0,0.0,0.144337567,0.144337567,0.0,0.0,0.009336991,4.319950931,2.834148468,0,5,0.730208333,0.580555556,0.0,0.0,1.400462963,0.248611111,1.400462963,0.0,0.359953704,0.0,2.270833333,0.243402778,2.208333333,0.0,2.270833333,0.0,0.290277778,0.050347222,0.359953704,0.125,0.4375,0.0,0.06856,0.49751,1.861702233,0.538400555,6.73287657,9.123666347,8,5,3.298769777,2.5,2.58640929,0.0,0.0,0.154,0.124,36,0.0,1.416666667,0.5,0,0,0,0.857142857,0,0.666666667,0.75,0.0,0.0,0.0,0.0,0.571428571,0.066666667,0.15,0.0,0.0,0.0,0.0,0.009336991,-2.075463788,4.319950931,73.74075839,0.0,1.784885093,0.0,66,Training
M17,87.0,-8.8779,7.8349,0.0931,-0.4189,0.0147,2.5755,48.76541633,7.011425778,6.863616,6.718464,0.687860689,0.0,162.0492846,0.0,1.971014493,1.363636364,-0.023270707,-0.000991,0.023245231,-53.80711511,-100.0566282,-0.068512889,-4.361171901,4.025697139,-15.79330332,-3.644608459,0.0,0.0,-1.929012346,2.092592593,-1.191358025,-2.25,-1.574074074,0.0,-0.000541,-0.000369,0.000646,-0.000458,-0.001489411,-0.001631259,1.214869486,0.0,0.172839506,-0.025899087,-0.035714286,-0.023849607,0.0,0.0,0.00334634,0.128958679,-0.249629527,-0.010146883,0.436373409,-0.282608696,-0.086956522,0.0,0.0,-0.086956522,0.5,0.0,-0.485248447,0.288265306,-0.14984472,-0.137987013,1.367281663,1.100673576,1.726577575,1.141776942,0.708976255,0.004924526,0.0,0.0,0.924107143,1.5,1.300595238,0.784090909,0.0,1.5,0.924107143,1.5,1.300595238,0.784090909,0.0,0.01165018,-1.898393698,0.01165018,29.24729855,2.70062977,0.02318044,-1.348003945,3.089696728,12.11011416,-0.153530833,0.069085834,6.158057228,1,3.647315261,0.607548492,0.139465883,0.083923071,0.05472369,0.631337262,0.02832406,0.565548448,3.171136371,2.793847321,1.87413922,0.935209229,0.359238118,0.545454545,0,2,5,0.0,0.384900179,1.154700538,0.371905625,0.262891712,0.19245009,0.0,0.0,0.0,0.206837567,0.144337567,0.0,0.0,1.04e-16,375001.3161,11.93130108,0,5,0.777083333,1.161111111,0.0,0.0,1.458333333,0.0,1.458333333,0.0,0.0,0.0,1.518518519,0.290277778,2.224537037,0.0,0.0,0.722222222,0.290277778,0.013888889,0.722222222,0.375,0.4375,0.0,0.07486,0.3606,1.553508855,0.538400555,6.73287657,6.74821942,8,5,3.221970075,0.0,8.480997324,0.0,2.381101578,0.117,0.14,36,0.0,1.416666667,0.5,0,0,0,0.857142857,0,1.333333333,0.5,0.0,0.0,0.0,0.0,0.357142857,0.148148148,0.0625,0.0,0.0,0.0,0.0,1.04e-16,-27.77751804,375001.3161,73.38015696,0.0,1.79188613,0.0,65,Training
M18,74.8,-9.9448,8.2104,0.3375,-0.4248,0.0116,-0.7136,48.76541633,6.96254,6.958644561,6.953288333,0.931907452,0.868471273,166.1448839,167.4024839,1.45890411,1.473684211,0.001213163,7.34e-05,-6.77e-05,-53.80711511,-100.0566282,-0.005270222,-3.55e-15,-3.55e-15,-1.214869486,6.91e-14,6.73e-14,6.55e-14,-0.4375,-1.5,-0.0625,0.0,-0.0625,-0.1875,2.3e-05,1.84e-05,-1.41e-06,-0.000363,-7.22e-05,-1.03e-17,1.214869486,1.73e-15,0.195833333,-0.000856,0.0,-0.001096491,-0.004807692,0.0,-0.127117744,-0.26152929,0.008901531,0.000624,-0.000683,-0.01369863,-0.068965517,-3.59e-15,-4.58e-15,-0.068965517,-3.31e-16,1.8e-15,-0.07703595,-0.141843972,-0.004371903,-0.005599104,1.467654129,1.275940415,0.812883118,0.831107247,0.866607824,0.906919775,0.962558714,1.033362421,1.409722222,0.953424658,0.922727273,0.915789474,0.90625,1.5,1.409722222,0.953424658,0.922727273,0.915789474,0.892307692,0.004089263,-3.196805467,0.004089263,49.216614,3.896231249,0.007559927,-2.582308636,4.89045195,12.11015511,-0.170693309,0.049665263,5.113805969,1,3.52108408,0.889876864,0.7078572,0.583297216,0.472270138,0.910503613,0.210848224,0.072649224,3.443279297,3.203611627,1.868002172,0.816499394,0.57314683,0.219360273,1,0,1,0.0,0.0,0.0,0.390165043,0.279586683,0.201184464,0.145710678,0.106694174,0.079758898,0.251685954,0.178167537,0.126180168,0.089431479,1.17e-16,4.936979013,3.899338701,0,1,1.809883866,0.290277778,9.537926351,0.0,2.013711026,0.315058067,0.0,0.0,0.0,0.0,3.694651597,0.290277778,2.253711026,1.424248866,2.013711026,0.0,0.375058067,0.20558642,1.200520833,0.0,0.45,0.0,0.05649,-0.00021,1.915172902,0.59394219,6.73287657,15.42614989,10,10,0.111111111,4.250401119,0.0,11.24058363,0.0,0.108,0.167,55,1.609437912,1.163636364,0.444444444,0,0,0,0.888888889,1,0.222222222,0.125,0.08,0.055555556,0.03125,0.024691358,0.055555556,0.027777778,0.017857143,0.013333333,0.011111111,0.010204082,0.0,1.17e-16,-34.38542531,4.936979013,73.96793148,0.0,1.882909733,0.0,165,Training
M19,72.8,-9.6276,8.6882,0.6542,-0.3678,0.0102,2.7101,48.76541633,6.918048,6.718464,0.0,0.444612905,0.0,169.0200999,0.0,2.331395349,1.0,-0.038479845,0.040523342,0.0,-53.80711511,-100.0566282,-0.131755556,-3.690222378,0.0,-30.37173716,27.33456344,0.0,0.0,-3.147833207,4.052484883,-2.227166793,-6.67356387,4.881660998,0.0,-0.000744,-0.000583,0.0,-0.000527,-0.003064083,-0.001317556,1.214869486,0.0,0.296611237,-0.051794577,-0.101114604,0.108481356,0.0,0.0,-0.299670118,0.309946524,-0.304893902,0.470925393,0.0,-0.581395349,-0.1,0.0,0.0,-0.1,0.0,0.0,-0.530632831,0.37951706,-0.174621087,0.365735825,1.605932855,0.624845364,1.686388322,1.194557626,0.089586859,0.0,0.0,0.0,0.833333333,1.843853821,1.071428571,0.0,0.0,1.5,0.833333333,1.843853821,1.071428571,0.0,0.0,0.002923709,-2.722294498,0.002923709,20.11403613,2.10099252,0.010984989,-1.795720768,2.733554488,12.11009426,-0.148521395,0.075008929,6.113608975,1,3.619371295,0.045491371,0.083923071,0.083923071,0.399277246,0.631337262,0.67020325,1.207644823,3.091825682,2.505389412,1.904615159,0.751411325,0.171271569,0.502994012,1,1,4,0.0,0.866025404,0.426776695,0.391191771,0.288675135,0.0,0.0,0.0,0.0,0.213388348,0.0,0.0,0.0,0.007821563,2.822068017,2.088366073,0,4,0.730208333,0.290277778,0.0,0.0,1.243055556,0.347569444,1.243055556,0.0,0.305555556,0.0,3.826388889,0.243402778,2.162037037,0.0,0.0,0.0,0.347569444,0.041666667,0.305555556,0.14286,0.42857,0.0,0.07348,0.47063,2.022106113,0.565918483,6.73287657,1.257776745,7,4,3.920263408,0.0,3.298769777,0.0,0.0,0.155,0.064,28,0.0,1.214285714,0.333333333,0,0,0,0.833333333,0,1.333333333,0.0,0.0,0.0,0.0,0.0,0.583333333,0.148148148,0.0,0.0,0.0,0.0,0.0,0.007821563,-2.033472543,2.822068017,71.22619739,0.0,1.75615072,0.0,42,Training
M20,68.5,-9.6361,8.4147,0.5788,-0.3914,0.0114,3.1663,48.76541633,6.848348741,7.117632,6.718464,1.11354431,0.0,175.1167726,0.0,2.081730769,2.272727273,0.051517313,-0.064313591,0.040003554,-53.80711511,-100.0566282,-0.194998222,6.374020471,5.032121424,-44.95017099,-40.09069305,0.0,0.0,-2.938958816,4.194372106,-8.817081404,9.859483507,-9.827727141,0.0,-0.000969,0.000636,0.000889,-0.000458,-0.003749966,0.001854337,1.214869486,0.0,0.269374518,-0.169559258,0.121722019,-0.297809913,0.0,0.0,-0.183950175,0.104960961,0.334049855,-1.023603878,0.466905689,-0.711538462,-0.086956522,0.0,0.0,-0.086956522,0.5,0.0,-0.474361195,0.370732924,-0.629455448,-1.105560822,1.509126189,0.874871905,1.640375021,0.417348028,2.46294679,0.092523161,0.0,0.0,0.924107143,1.948918269,0.372685185,2.15625,0.0,1.5,0.924107143,1.948918269,0.372685185,2.15625,0.0,0.001916233,-3.34236216,0.001916233,29.99484803,2.720820508,0.005895985,-2.443233646,3.016256286,12.11011416,-0.157663215,0.06393858,5.956422937,1,3.610670307,0.983836891,0.083923071,0.083923071,0.399277246,0.631337262,0.364153036,1.110382943,3.318148699,2.534091447,1.921925189,0.893857215,0.633347091,0.518918919,1,1,4,0.0,0.0,1.457106781,0.415863117,0.204124145,0.204124145,0.0,0.0,0.0,0.166421356,0.150888348,0.0,0.0,0.009336991,4.319950931,2.834148468,0,4,0.967152778,0.580555556,1.131944444,0.0,1.275462963,0.348819444,1.275462963,0.0,0.422453704,0.0,3.840486111,0.290277778,2.223888889,1.131944444,0.0,0.0,0.348819444,0.043402778,0.422453704,0.125,0.4375,0.0,0.06766,0.49751,2.082551817,0.617962161,6.73287657,10.2987728,8,5,3.298769777,2.5,2.58640929,0.0,0.0,0.155,0.064,36,0.0,1.194444444,0.5,0,0,0,0.857142857,0,0.666666667,0.75,0.0,0.0,0.0,0.0,0.571428571,0.066666667,0.15,0.0,0.0,0.0,0.0,0.009336991,-2.075463788,4.319950931,73.74075839,0.0,1.784885093,0.0,66,Validation
M21,64.5,-9.2174,8.0639,0.516,-0.4169,0.0118,1.2871,48.76541633,6.939475137,6.94546,6.946240267,0.899376078,0.444612905,167.8902938,169.0200999,1.670068027,1.478632479,0.01113114,0.000734,-0.000759,-53.80711511,-100.0566282,-0.052702222,0.335474762,-0.335474762,-12.14869486,2.73e-14,-7.289216918,10.93382538,-0.891251929,0.718460648,-2.268470293,0.433015046,-0.126591435,-1.498842593,-0.000481,0.000218,-2.53e-05,-0.000458,-0.001075556,0.000155,1.214869486,-0.303717372,0.150414738,-0.046295312,0.008490491,-0.003245934,-0.062451775,0.066020448,0.013090252,-0.168634425,0.122968313,0.010606145,-0.014246842,-0.204081633,-0.086956522,-0.25,0.5,-0.086956522,-0.05,0.5,-0.25762159,0.113726927,-0.307784415,-0.021579895,1.332180143,1.357281851,1.365813411,0.753693676,0.909375461,0.874327482,0.883296614,0.005344343,1.180803571,1.232142857,0.845588235,0.884615385,0.934375,1.5,1.180803571,1.232142857,0.845588235,0.884615385,1.078125,0.019022038,-1.506172411,0.019022038,117.2294631,3.81130659,0.029726631,-1.149016334,3.675632312,12.11011416,-0.173262233,0.049716441,5.148838661,1,3.562470018,0.668813277,0.519142968,0.083923071,0.266675219,0.631337262,0.068349439,0.341520314,3.300568446,2.833280786,1.810205253,0.693774026,0.337571058,0.564705882,0,1,3,0.0,0.0,0.144337567,0.412804109,0.277005561,0.200646464,0.144337567,0.144337567,0.0,0.222052679,0.148715338,0.102062073,0.102062073,0.009185434,4.204974289,2.812567777,0,3,0.97625,0.870833333,3.910509259,0.0,1.443009259,0.278541667,1.443009259,0.0,0.0,0.0,2.295138889,0.290277778,2.221064815,1.338472222,2.295138889,0.0,0.290277778,0.064652778,1.262731481,0.125,0.4375,0.0,0.07392,0.14395,1.976489212,0.706789109,6.73287657,17.02500439,8,7,0.721124785,4.146039495,1.754410643,3.965406457,0.0,0.103,0.203,36,0.0,1.416666667,0.5,0,0,0,0.857142857,0,0.444444444,0.25,0.16,0.111111111,0.0,0.0,0.214285714,0.063492063,0.05,0.04,0.037037037,0.0,0.0,0.009185434,-2.088555839,4.204974289,68.74083216,0.0,1.833244896,0.0,79,Validation
M22,64.4,-9.9803,8.3203,0.3186,-0.3953,0.0113,-0.4256,48.76541633,6.958644561,6.953288333,6.94546,0.918691582,0.811076635,166.431705,168.3247239,1.47265625,1.494791667,0.001197881,2e-05,9.9e-05,-53.80711511,-100.0566282,-0.005270222,-3.55e-15,-3.55e-15,-1.214869486,4.35e-14,4.71e-14,4.62e-14,-0.48388203,-1.4218107,-0.077846365,-0.020576132,-0.097736626,-0.002057613,2.62e-05,2.1e-05,2.54e-06,-0.000405,-8.23e-05,-7.81e-18,1.214869486,1.57e-15,0.210562414,-0.001216349,-0.000361,-0.00203618,-6.86e-05,0.014305311,-0.13694094,-0.263596203,0.009829484,0.000195,0.001187057,-0.015625,-0.076923077,-2.86e-15,-4.15e-15,-0.076923077,-4.07e-16,1.81e-15,-0.088386369,-0.140675896,-0.005776669,-0.009670195,1.465288178,1.262212595,0.802947877,0.825917212,0.871772174,0.92607624,0.994231318,1.258723447,1.399305556,0.947916667,0.912280702,0.902777778,0.888888889,1.5,1.399305556,0.947916667,0.912280702,0.902777778,0.866666667,0.005225739,-2.751241111,0.005225739,63.13970138,3.730814778,0.009439361,-2.219078135,5.239384125,12.11013444,-0.170693302,0.049643059,5.110184738,1,3.51159031,0.775903511,0.612879995,0.519579118,0.363521315,0.778474012,0.033380753,0.225374274,3.408303993,3.116994093,1.864503637,0.701846909,0.453525013,0.150826894,1,0,1,0.0,0.0,0.0,0.395395279,0.284517797,0.206066017,0.150888348,0.112796116,0.088388348,0.251966947,0.178445705,0.12647521,0.089779189,1.36e-16,222224.3699,13.05780066,0,1,1.604297446,0.290277778,8.07206987,0.0,2.005898526,0.318144487,0.0,0.0,0.0,0.0,3.678478757,0.290277778,2.243552847,1.407083333,2.005898526,0.0,0.377558067,0.20699267,1.198129252,0.0,0.44444,0.0,0.06276,-0.00021,1.978299098,0.63601541,6.73287657,15.69091482,9,9,0.125,4.141993258,0.0,9.333258269,0.0,0.108,0.167,45,1.386294361,1.177777778,0.5,0,0,0,0.875,1,0.222222222,0.125,0.08,0.055555556,0.03125,0.0,0.0625,0.031746032,0.020833333,0.016,0.013888889,0.013605442,0.0,1.36e-16,-30.90501477,222224.3699,70.57090253,0.0,1.869974171,0.0,120,Validation
M23,62.4,-8.7624,7.9142,0.0001,-0.4006,0.0136,2.6446,48.76541633,6.94656,6.718464,0.0,0.444612905,0.0,166.749021,0.0,2.142857143,1.0,-0.015300317,0.027096351,0.0,-53.80711511,-100.0566282,-0.084323556,-3.354747616,0.0,-19.43791178,21.86765075,0.0,0.0,-1.322359396,1.769547325,-1.838134431,-3.423868313,3.160493827,0.0,-0.00114607,-0.000364,0.0,-0.00062,-0.003011556,-0.001882222,1.214869486,0.0,0.183813443,-0.065647658,-0.081520674,0.087791495,0.0,0.0,0.185110519,0.021398262,-0.229570187,0.474321349,0.0,-0.571428571,-0.117647059,0.0,0.0,-0.117647059,0.0,0.0,-0.423178227,0.320895522,-0.357142857,0.47761194,1.143370934,1.341487022,2.037953361,0.863223555,0.0,0.0,0.0,0.0,0.85,1.821428571,1.214285714,0.0,0.0,1.5,0.85,1.821428571,1.214285714,0.0,0.0,1.57e-16,-20.75804064,1.57e-16,19.11354926,1.770238481,9.25e-17,-21.07641759,2.877400556,12.11007471,-0.171641681,0.050926005,5.93534507,1,3.577678359,0.083923071,0.083923071,0.083923071,0.399277246,0.631337262,1.207644823,1.207644823,2.904174121,2.546278942,1.802208064,0.045591384,0.529411765,0.529411765,0,2,4,0.0,0.333333333,0.0,0.414672312,0.333333333,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,9.25e-18,2.553090588,1.637438454,0,4,0.0,1.161111111,0.0,0.0,1.425925926,0.0,1.425925926,0.0,0.0,0.0,1.425925926,0.0,2.12037037,0.0,0.0,0.0,0.290277778,0.069444444,1.425925926,0.33333,0.41667,0.0,0.10898,0.27128,1.224394445,0.293625052,6.73287657,0.393026567,6,4,2.289428485,0.0,5.656854249,0.0,1.0,0.099,0.179,21,0.0,1.428571429,0.333333333,0,0,0,0.8,0,0.888888889,0.0,0.0,0.0,0.0,0.0,0.4,0.148148148,0.0,0.0,0.0,0.0,0.0,9.25e-18,-22.45796865,2.553090588,63.60704164,0.0,1.75394098,0.0,29,Training
M24,61.4,-9.9241,8.7499,0.3438,-0.3379,0.0105,2.5849,48.76541633,6.840502,6.967944,6.718464,0.862695033,0.0,175.531268,0.0,1.989130435,2.0,0.020197363,-0.028795145,0.022492219,-53.80711511,-100.0566282,-0.147566222,3.690222378,2.01284857,-34.01634562,-12.75612961,0.0,0.0,-2.272959184,1.915816327,-5.24744898,5.908163265,-5.234693878,0.0,-0.000545,0.000306,0.001249568,-0.000527,-0.003207961,0.001317556,1.214869486,0.0,0.292517007,-0.114074978,0.089517625,-0.218112245,0.0,0.0,-0.252068284,-0.01384462,0.135783814,-0.532359834,0.554443197,-0.608695652,-0.1,0.0,0.0,-0.1,0.5,0.0,-0.388517442,0.181928295,-0.38997725,-0.745639535,1.541805653,0.901827926,1.227291789,0.581584642,2.021203139,0.186066534,0.0,0.0,1.011904762,1.770186335,0.454545455,1.339285714,0.0,1.5,1.011904762,1.770186335,0.454545455,1.339285714,0.0,0.007291057,-2.08263766,0.007291057,21.45879418,2.146294183,0.001376268,-3.249728842,2.683730885,12.11009426,-0.157775043,0.063777718,5.315683028,1,3.571990513,0.358274801,0.083923071,0.083923071,0.399277246,0.631337262,0.548585918,1.124443729,3.270969672,2.514291495,1.914073143,0.699154765,0.016227396,0.509090909,1,0,3,0.0,0.0,0.637136847,0.413832521,0.25,0.25,0.0,0.0,0.0,0.189177501,0.144337567,0.0,0.0,0.020775761,3.339272074,2.206164093,0,3,0.967152778,0.290277778,1.104166667,0.0,1.958333333,0.312847222,0.0,0.0,0.432291667,0.0,3.646041667,0.290277778,2.203055556,1.104166667,1.958333333,0.0,0.376597222,0.043402778,0.432291667,0.0,0.42857,0.0,0.0807,0.35334,2.127387765,0.595785432,6.73287657,8.386886556,7,5,2.121320344,3.746748298,0.0,1.0,0.0,0.159,0.088,28,0.0,1.214285714,0.5,0,0,0,0.833333333,0,0.666666667,0.375,0.0,0.0,0.0,0.0,0.5,0.083333333,0.09375,0.0,0.0,0.0,0.0,0.020775761,-1.349640695,3.339272074,69.19742968,0.0,1.778426484,0.0,46,Training
